attr_id,title,content_type_id,healing,aesthetic,gourmet,learning,heritage,mood_nature,romantic,family,active,nightlife
92876,시키카츠,39,0.1,0.2,1.0,0.1,0.0,0.0,0.1,0.4,0.0,0.0
92882,신당동천팥죽,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
92901,신촌수제비,39,0.1,0.2,1.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0
92902,신촌형제갈비,39,0.1,0.2,1.0,0.1,0.2,0.0,0.1,0.8,0.0,0.1
92911,썬더버드 청담점,39,0.8,0.7,0.9,0.2,0.0,0.3,0.4,0.7,0.2,0.1
92912,썬스마일,39,0.4,0.8,1.0,0.2,0.0,0.0,0.3,0.4,0.1,0.3
92913,썸띵어바웃커피,39,0.0,0.8,0.9,0.0,0.0,0.0,0.7,0.6,0.0,0.2
92916,쏭타이 본점,39,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
92921,아델라베일리,39,0.7,0.9,0.9,0.2,0.2,0.4,0.9,0.5,0.2,0.8
92925,아리랑,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
92928,아리차이,39,0.2,0.4,0.9,0.2,0.1,0.0,0.1,0.6,0.0,0.1
92934,아승지,39,0.4,0.3,0.8,0.2,0.3,0.2,0.1,0.4,0.0,0.0
92942,아재왔소,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
92945,아티초크0125,39,0.2,0.8,1.0,0.4,0.1,0.2,0.3,0.8,0.2,0.2
92946,악어떡볶이,39,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1
92949,안동국시소람,39,0.2,0.4,1.0,0.1,0.7,0.0,0.1,0.6,0.0,0.1
92953,안동할매청국장,39,0.1,0.2,1.0,0.2,0.3,0.0,0.1,0.6,0.0,0.2
92958,알마튜나 도곡점,39,0.0,0.4,1.0,0.1,0.0,0.0,0.2,0.8,0.0,0.1
92967,애란궁,39,0.7,0.8,1.0,0.3,0.4,0.6,0.7,0.8,0.2,0.2
92972,앨리스리틀이태리,39,0.0,0.8,1.0,0.2,0.0,0.0,0.9,0.3,0.0,0.2
92974,야마토텐동,39,0.0,0.4,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
92976,양반댁,39,0.2,0.6,1.0,0.2,0.4,0.0,0.2,0.7,0.0,0.1
92989,어글리베이커리,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92999,어양,39,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1
93002,언구비육회,39,0.0,0.0,1.0,0.1,0.0,0.0,0.2,0.2,0.0,0.1
93005,언플러그드,39,0.4,0.8,0.6,0.3,0.2,0.1,0.7,0.5,0.2,0.8
93012,에도긴,39,0.0,0.0,1.0,0.1,0.0,0.0,0.1,0.6,0.0,0.1
93013,에드엣,39,0.2,0.9,1.0,0.2,0.0,0.0,0.8,0.2,0.0,0.8
93015,에버그린,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
93016,에베레스트,39,0.0,0.4,1.0,0.2,0.3,0.0,0.2,0.3,0.0,0.2
93025,엔그릴,39,0.2,0.9,1.0,0.2,0.0,0.0,0.9,0.2,0.0,0.8
93031,여기가전집,39,0.1,0.2,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93035,여인숙,39,0.2,0.8,1.0,0.2,0.0,0.0,0.9,0.2,0.0,0.8
93040,연남다방,39,0.3,0.8,0.9,0.2,0.0,0.2,0.6,0.4,0.1,0.2
93046,연천갈비,39,0.2,0.3,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93048,연화산,39,0.2,0.4,1.0,0.2,0.2,0.0,0.1,0.3,0.0,0.1
93054,영동설렁탕,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
93057,영등포복집,39,0.2,0.3,1.0,0.1,0.2,0.0,0.2,0.7,0.0,0.1
93060,영일분식,39,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93065,예촌 본관,39,0.0,0.2,1.0,0.1,0.2,0.0,0.1,0.4,0.0,0.0
93068,옛날소머리국밥집,39,0.2,0.3,0.9,0.2,0.3,0.0,0.1,0.6,0.0,0.1
93070,옛날중국집,39,0.2,0.4,1.0,0.1,0.7,0.0,0.1,0.6,0.0,0.1
93078,오계절 남원추어탕,39,0.7,0.3,1.0,0.2,0.2,0.0,0.1,0.6,0.0,0.1
93100,오선채,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93107,오엔(ON),39,0.2,0.9,0.9,0.2,0.0,0.1,1.0,0.4,0.1,0.8
93108,오우가,39,0.2,0.4,1.0,0.1,0.7,0.0,0.1,0.6,0.0,0.1
93113,오향가가락본점,39,0.2,0.3,0.9,0.1,0.2,0.0,0.1,0.6,0.0,0.2
93127,온정돈까스,39,0.1,0.2,1.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1
93128,온정텐동,39,0.1,0.2,1.0,0.1,0.0,0.0,0.2,0.4,0.0,0.2
93133,올로지,39,0.2,0.8,0.9,0.2,0.1,0.0,0.7,0.3,0.0,0.4
93137,와가리피순대,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93138,와이키키마켓,39,0.4,0.8,0.9,0.2,0.0,0.3,0.9,0.8,0.7,0.8
93151,용궁횟집,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93155,용두동쭈꾸미 본점,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93157,용호야채곱창,39,0.1,0.2,1.0,0.1,0.0,0.0,0.2,0.6,0.0,0.2
93165,우래옥,39,0.0,0.3,1.0,0.2,0.2,0.0,0.1,0.4,0.0,0.2
93167,우리밀국시,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.3,0.0,0.0
93173,우묵배미,39,0.2,0.3,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93180,우이산장 키토산 오리집,39,0.8,0.7,0.9,0.2,0.3,0.8,0.4,0.7,0.3,0.1
93190,운산,39,0.2,0.7,1.0,0.3,0.8,0.0,0.4,0.6,0.0,0.1
93191,울프강 스테이크하우스,39,0.0,0.4,1.0,0.1,0.0,0.0,0.2,0.1,0.0,0.2
93192,워킹온더클라우드,39,0.2,0.9,0.8,0.2,0.0,0.0,0.9,0.7,0.0,0.4
93226,유정식당,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93229,유진막국수,39,0.0,0.2,1.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0
93237,육전식당 1호점,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
93238,윤공,39,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
93239,윤화돈까스,39,0.2,0.3,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93247,은호식당,39,0.1,0.2,1.0,0.2,0.7,0.0,0.1,0.6,0.0,0.1
93249,을지다방,39,0.1,0.8,0.7,0.2,0.1,0.0,0.3,0.2,0.1,0.4
93250,을지로 원형들,39,0.2,0.8,0.9,0.2,0.1,0.0,0.4,0.3,0.1,0.7
93256,이강순실비집,39,0.0,0.2,1.0,0.1,0.3,0.0,0.1,0.6,0.0,0.1
93258,이끼롤까스 가로수길본점,39,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
93259,이닝,39,0.2,0.6,1.0,0.2,0.0,0.0,0.3,0.4,0.0,0.2
93265,이문설농탕,39,0.1,0.2,1.0,0.2,0.8,0.0,0.1,0.4,0.0,0.1
93267,이북만두,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
93279,이조칼국수,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93280,이채,39,0.4,0.9,0.8,0.2,0.7,0.4,0.8,0.3,0.1,0.2
93285,이포크,39,0.4,0.8,0.7,0.2,0.0,0.3,0.6,0.5,0.2,0.1
93291,인더베이글,39,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93293,인사동 옥정,39,0.1,0.4,1.0,0.2,0.3,0.0,0.2,0.5,0.0,0.0
93294,인사동 촌,39,0.2,0.8,0.9,0.3,0.4,0.1,0.3,0.4,0.1,0.2
93298,인사동찻집,39,0.7,0.8,0.9,0.3,0.8,0.2,0.6,0.7,0.2,0.1
93304,인터랙트 with 글루텐프리,39,0.2,0.6,1.0,0.4,0.0,0.0,0.3,0.7,0.0,0.1
93307,일미간장게장본점,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.6,0.0,0.1
93317,일일향 압구정본점,39,0.0,0.3,1.0,0.2,0.1,0.0,0.0,0.2,0.0,0.0
93329,자코비버거,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93332,작당모의,39,0.2,0.9,0.8,0.2,0.0,0.1,0.9,0.0,0.0,0.1
93334,잘루스,39,0.0,0.4,1.0,0.2,0.3,0.0,0.1,0.6,0.0,0.1
93339,장군갈비,39,0.2,0.3,1.0,0.2,0.4,0.0,0.1,0.6,0.0,0.1
93340,장군굴보쌈,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.5,0.0,0.2
93342,장꼬방김치찌개전문,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93343,장독대김치찜김치찌개_용산점,39,0.1,0.2,1.0,0.1,0.4,0.0,0.1,0.6,0.0,0.1
93351,장안삼계탕,39,0.2,0.4,1.0,0.1,0.7,0.0,0.1,0.6,0.0,0.1
93366,전주식당,39,0.2,0.3,1.0,0.2,0.4,0.0,0.1,0.6,0.0,0.1
93372,전주콩나물해장국,39,0.7,0.4,1.0,0.2,0.2,0.0,0.3,0.6,0.0,0.1
93381,정선곤드레쌈밥,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93383,정식당,39,0.2,0.8,1.0,0.7,0.4,0.0,0.3,0.2,0.0,0.1
93384,정애쿠키,39,0.2,0.8,0.9,0.1,0.2,0.0,0.4,0.3,0.0,0.0
93387,제로카페,39,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
93391,제일콩집,39,0.2,0.3,1.0,0.2,0.4,0.1,0.1,0.8,0.0,0.0
93394,제주국수,39,0.1,0.2,0.9,0.1,0.2,0.0,0.1,0.4,0.0,0.1
93398,졍동국시,39,0.0,0.4,1.0,0.2,0.3,0.0,0.1,0.6,0.0,0.1
93401,조선김밥,39,0.2,0.3,0.9,0.2,0.1,0.0,0.1,0.8,0.0,0.1
93402,조선옥,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93419,종로할머니칼국수,39,0.1,0.2,1.0,0.2,0.3,0.0,0.0,0.4,0.0,0.0
93423,주사부,39,0.0,0.4,1.0,0.2,0.2,0.0,0.0,0.6,0.0,0.1
93426,주은감자탕,39,0.2,0.3,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93431,중국관,39,0.2,0.4,1.0,0.2,0.3,0.0,0.2,0.6,0.0,0.1
93437,중앙해장,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.3,0.0,0.1
93442,지금 여기가 맨 앞,39,0.2,0.4,0.9,0.2,0.0,0.0,0.3,0.4,0.0,0.2
93446,지화자,39,0.0,0.4,1.0,0.8,1.0,0.0,0.2,0.7,0.0,0.1
93448,진고개,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
93455,진돈부리,39,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
93460,진성한우곱창,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1
93464,진원조 닭한마리,39,0.2,0.3,1.0,0.2,0.2,0.0,0.1,0.6,0.0,0.1
93469,진주집,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
93470,진주회관,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0
93478,쭈꾸미킹2.0 상봉점,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
93489,참누렁소가든,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
93490,참만나,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.6,0.0,0.1
93492,참숯골,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0
93499,채식요리전문점 오세계향,39,0.7,0.8,0.9,0.4,0.2,0.3,0.3,0.6,0.2,0.2
93501,챔프커피 2작업실,39,0.2,0.8,0.9,0.2,0.0,0.0,0.3,0.2,0.0,0.2
93507,철길왕갈비살,39,0.1,0.2,1.0,0.1,0.0,0.0,0.2,0.3,0.0,0.2
93526,청수정,39,0.2,0.4,1.0,0.2,0.3,0.0,0.1,0.6,0.0,0.1
93527,청수횟집,39,0.2,0.3,1.0,0.2,0.1,0.4,0.2,0.6,0.0,0.1
93528,청아라 생선구이,39,0.1,0.2,1.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1
93532,청진옥,39,0.2,0.3,1.0,0.2,0.8,0.0,0.1,0.6,0.0,0.1
93539,청화원,39,0.0,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93542,체부동잔치집,39,0.0,0.3,1.0,0.2,0.2,0.0,0.1,0.4,0.0,0.1
93546,초롱이고모부대찌개,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.3,0.0,0.1
93547,초류향,39,0.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
93549,초원,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93551,촛불1978,39,0.2,0.7,1.0,0.2,0.4,0.3,0.9,0.2,0.2,0.3
93553,최대감네,39,0.7,0.8,1.0,0.2,0.4,0.3,0.4,0.7,0.2,0.1
93561,춘천옥,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93564,충남식당,39,0.2,0.3,1.0,0.2,0.1,0.0,0.2,0.6,0.0,0.1
93566,충무로부산복집,39,0.1,0.2,1.0,0.1,0.2,0.0,0.1,0.4,0.0,0.1
93577,친니,39,0.0,0.4,1.0,0.2,0.2,0.0,0.1,0.6,0.0,0.1
93579,카나디안 랍스터,39,0.0,0.4,1.0,0.1,0.0,0.0,0.2,0.3,0.0,0.2
93583,카와카츠 본점,39,0.0,0.4,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
93595,카페 이페메라 LCDC SEOUL,39,0.2,0.8,0.7,0.4,0.2,0.0,0.5,0.3,0.0,0.1
93598,카페 폭포,39,0.4,0.8,0.2,0.3,0.2,0.7,0.6,0.5,0.2,0.1
93601,카페1953위드오드리,39,0.2,0.8,0.9,0.2,0.3,0.0,0.4,0.6,0.1,0.2
93608,카페미우,39,0.8,0.8,0.9,0.2,0.0,0.3,0.6,0.4,0.0,0.0
93629,커피생각,39,0.2,0.8,0.9,0.1,0.0,0.2,0.6,0.3,0.0,0.2
93632,커피한약방,39,0.2,0.8,0.7,0.4,0.3,0.1,0.6,0.3,0.2,0.4
93633,컨퍼런스하우스달개비 정동점,39,0.2,0.4,1.0,0.3,0.4,0.0,0.2,0.3,0.0,0.1
93636,컴플리트커피,39,0.2,0.8,0.9,0.3,0.0,0.0,0.2,0.1,0.0,0.0
93637,케냐키암부,39,0.2,0.7,0.9,0.2,0.0,0.0,0.4,0.2,0.0,0.1
93638,케르반 레스토랑,39,0.0,0.4,1.0,0.2,0.3,0.0,0.2,0.5,0.0,0.1
93640,코너룸,39,0.0,0.8,1.0,0.2,0.0,0.0,0.4,0.2,0.0,0.7
93643,코스모스분식,39,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0
93644,코지인무르무르,39,0.2,0.8,0.9,0.1,0.0,0.0,0.7,0.4,0.0,0.1
93648,콤바크,39,0.2,0.8,1.0,0.2,0.0,0.0,0.7,0.3,0.0,0.4
93649,콤포트,39,0.2,0.9,0.8,0.2,0.0,0.3,0.8,0.4,0.1,0.3
93669,키미아트,39,0.2,0.9,0.2,0.8,0.2,0.3,0.4,0.3,0.2,0.1
93671,키친숲,39,0.2,0.8,1.0,0.1,0.0,0.0,0.2,0.4,0.0,0.1
93683,태극당,39,0.0,0.2,1.0,0.2,0.4,0.0,0.0,0.3,0.0,0.0
93684,태림산채정식,39,0.8,0.4,0.9,0.2,0.2,0.7,0.2,0.7,0.0,0.0
93689,태향,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
93691,터치더스카이,39,0.2,0.9,1.0,0.2,0.0,0.1,0.9,0.2,0.0,0.2
93695,테니 Tenne,39,0.0,0.7,0.9,0.2,0.0,0.0,0.4,0.6,0.0,0.1
93699,테르트르카페,39,0.2,0.9,0.8,0.2,0.2,0.1,0.9,0.2,0.1,0.8
93707,토라카츠,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.6,0.0,0.1
93713,통나무집,39,0.1,0.2,1.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1
93715,통의동 국빈관,39,0.2,0.8,1.0,0.3,0.7,0.2,0.6,0.4,0.1,0.3
93725,티테라피,39,0.8,0.7,0.9,0.8,0.4,0.3,0.6,0.7,0.2,0.1
93726,파고,39,0.2,0.8,1.0,0.2,0.0,0.0,0.7,0.3,0.0,0.4
93732,파스타얼론,39,0.2,0.8,1.0,0.2,0.0,0.0,0.3,0.4,0.0,0.2
93739,파툼(FATUM),39,0.7,0.9,0.8,0.2,0.1,0.8,0.9,0.6,0.2,0.8
93742,팔당닭발 강남본점,39,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1
93747,패션5(Passion 5),39,0.0,0.8,1.0,0.2,0.0,0.0,0.4,0.6,0.0,0.1
93749,퍼스트플러스에이드,39,0.8,0.7,1.0,0.2,0.0,0.0,0.2,0.6,0.0,0.1
93754,페르시안궁전,39,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
93756,페스토리,39,0.2,0.9,1.0,0.2,0.0,0.1,0.4,0.3,0.0,0.1
93759,페트라,39,0.0,0.0,0.9,0.2,0.3,0.0,0.0,0.1,0.0,0.0
93760,페페그라노,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93761,평래옥,39,0.2,0.3,1.0,0.2,0.4,0.0,0.1,0.6,0.0,0.1
93762,평안도만두집,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.3,0.0,0.0
93763,평안도족발집,39,0.1,0.2,1.0,0.1,0.2,0.0,0.1,0.4,0.0,0.1
93782,푸드떼,39,0.2,0.7,0.9,0.3,0.2,0.1,0.4,0.3,0.2,0.2
93783,푸주옥,39,0.2,0.4,1.0,0.1,0.2,0.2,0.1,0.6,0.0,0.1
93784,품 서울,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93794,플랜트,39,0.2,0.8,0.9,0.2,0.0,0.0,0.6,0.4,0.0,0.1
93797,피아노 카페,39,0.2,0.7,0.4,0.3,0.0,0.0,0.6,0.2,0.3,0.4
93803,피터팬1978,39,0.2,0.4,1.0,0.2,0.2,0.3,0.3,0.6,0.1,0.1
93804,필경재,39,0.2,0.8,1.0,0.4,0.9,0.2,0.3,0.6,0.1,0.2
93807,필로베이커리,39,0.2,0.8,0.9,0.1,0.0,0.0,0.4,0.7,0.0,0.0
93810,하나면옥,39,0.1,0.2,1.0,0.1,0.2,0.0,0.1,0.4,0.0,0.2
93812,하나일식,39,0.0,0.4,1.0,0.2,0.0,0.0,0.3,0.2,0.0,0.1
93816,하단,39,0.2,0.3,0.9,0.2,0.7,0.0,0.2,0.8,0.0,0.0
93819,하모,39,0.2,0.4,0.9,0.2,0.3,0.0,0.1,0.4,0.0,0.0
93834,한강파라다이스,39,0.2,0.8,0.9,0.2,0.0,0.3,0.9,0.7,0.1,0.8
93835,한강회관,39,0.2,0.3,1.0,0.2,0.2,0.0,0.1,0.6,0.0,0.1
93836,한교방 서울면옥,39,0.2,0.4,1.0,0.2,0.2,0.0,0.1,0.3,0.0,0.1
93838,한국순대(서초구),39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.2
93845,한남작업실,39,0.2,0.9,0.8,0.7,0.3,0.2,0.4,0.3,0.2,0.3
93849,한모네 순대국,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.6,0.0,0.1
93850,한미옥,39,0.0,0.4,1.0,0.2,0.3,0.0,0.1,0.6,0.0,0.1
93853,한상차림밥상,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0
93854,한성돈까스,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
93860,한옥달,39,0.2,0.8,0.9,0.2,0.4,0.1,0.7,0.6,0.0,0.1
93865,한일옥,39,0.2,0.7,1.0,0.2,0.3,0.0,0.4,0.8,0.0,0.1
93868,한쿡 N서울타워,39,0.2,0.4,0.9,0.3,0.8,0.0,0.2,0.7,0.0,0.1
93874,할머니의 레시피,39,0.2,0.4,1.0,0.2,0.2,0.0,0.1,0.6,0.0,0.1
93880,함흥냉면,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
93884,함흥에겨울냉면,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
93886,해남낙지,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1
93891,해방촌 혼고,39,0.2,0.4,1.0,0.1,0.2,0.3,0.3,0.4,0.2,0.3
93892,해봉정육,39,0.2,0.4,1.0,0.1,0.0,0.0,0.2,0.4,0.0,0.1
93902,향림,39,0.0,0.4,1.0,0.2,0.1,0.0,0.2,0.8,0.0,0.1
93905,허머스키친,39,0.2,0.8,1.0,0.3,0.4,0.0,0.2,0.3,0.0,0.1
93907,헤리티지클럽,39,0.8,0.9,0.8,0.2,0.9,0.3,0.8,0.4,0.1,0.8
93910,헤키,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
93919,혜화 양육관,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1
93920,혜화도담,39,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
93923,호남식당,39,0.1,0.2,1.0,0.2,0.3,0.0,0.1,0.4,0.0,0.2
93924,호남집,39,0.1,0.2,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93936,호호식당 대학로,39,0.2,0.8,1.0,0.2,0.1,0.0,0.4,0.3,0.0,0.1
93938,홈수끼,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1
93942,홍루몽,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
93945,홍미닭발 신사본점,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2
93951,홍영재장수청국장,39,0.2,0.4,1.0,0.2,0.2,0.0,0.1,0.6,0.0,0.1
93972,황금옥찹쌀순대,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.6,0.0,0.1
93975,황도바지락칼국수,39,0.2,0.3,1.0,0.2,0.1,0.2,0.1,0.7,0.0,0.1
93976,황생가칼국수,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
93981,효뜨,39,0.0,0.4,1.0,0.2,0.0,0.0,0.0,0.3,0.0,0.1
93985,후암편백,39,0.7,0.4,1.0,0.2,0.1,0.0,0.2,0.6,0.0,0.1
93986,훈카츠,39,0.0,0.4,1.0,0.1,0.0,0.0,0.0,0.6,0.0,0.1
94003,101번지남산돈까스본점,39,0.1,0.2,0.9,0.1,0.0,0.0,0.2,0.7,0.0,0.1
94008,1992남산돈까스,39,0.0,0.0,0.9,0.2,0.1,0.0,0.0,0.7,0.0,0.0
94009,1인1잔,39,0.2,0.8,0.9,0.3,0.2,0.4,0.7,0.2,0.1,0.8
94015,566라멘,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94031,IOU,39,0.2,0.9,1.0,0.2,0.2,0.0,0.9,0.5,0.0,0.2
94034,Merci,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.3,0.0,0.1
94040,RSG 성수,39,0.2,0.7,0.3,0.4,0.0,0.0,0.6,0.3,0.8,0.5
94045,[백년가게] 삼거리 먼지막 순대국,39,0.2,0.3,1.0,0.2,0.7,0.0,0.1,0.6,0.0,0.1
94046,[백년가게] 성천막국수,39,0.2,0.3,1.0,0.2,0.8,0.0,0.2,0.9,0.0,0.1
94047,[백년가게] 장군숯불족발,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94061,가리비칼국수,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
94068,강만장,39,0.2,0.7,0.8,0.2,0.1,0.0,0.3,0.4,0.2,0.1
94069,강선생막국수,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
94071,강화꽃게집,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
94074,강화솥밥집,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
94075,강화어부네꽃게탕,39,0.2,0.3,1.0,0.2,0.2,0.4,0.2,0.6,0.2,0.1
94084,거해짬뽕순두부,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
94089,계산동수제돈까스,39,0.0,0.4,1.0,0.1,0.0,0.0,0.2,0.8,0.0,0.1
94102,공항마을,39,0.2,0.4,1.0,0.1,0.2,0.3,0.1,0.6,0.0,0.1
94109,그린파크식당,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
94115,금문도,39,0.0,0.4,1.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0
94119,기와집담,39,0.2,0.8,1.0,0.2,0.4,0.3,0.4,0.8,0.0,0.1
94125,꽃게담다 by 블루베리팜,39,0.2,0.3,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
94126,꽃게와낙지,39,0.2,0.4,1.0,0.1,0.2,0.0,0.1,0.6,0.0,0.1
94129,나룻터 꽃게집,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
94131,남도뽀글이,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2
94136,너그우리,39,0.8,0.9,0.0,0.2,0.0,0.3,0.7,0.4,0.1,0.0
94156,대성불고기,39,0.2,0.3,1.0,0.2,0.1,0.0,0.1,0.6,0.0,0.1
94158,대연,39,0.1,0.2,1.0,0.1,0.0,0.0,0.2,0.6,0.0,0.1
94175,동해막국수,39,0.0,0.0,1.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0
94178,두메칼국수만두,39,0.2,0.3,1.0,0.2,0.4,0.0,0.1,0.6,0.0,0.1
94187,띤뜨,39,0.2,0.8,1.0,0.2,0.3,0.0,0.4,0.6,0.0,0.1
94192,로스팅트리,39,0.2,0.8,1.0,0.2,0.0,0.0,0.3,0.4,0.0,0.2
94208,막 퍼주는 시골집밥,39,0.2,0.3,0.9,0.2,0.1,0.0,0.1,0.8,0.0,0.1
94209,만다복,39,0.0,0.0,1.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0
94214,만정수산,39,0.0,0.2,1.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0
94225,멜란지베이커리,39,0.2,0.7,1.0,0.2,0.0,0.0,0.3,0.6,0.0,0.1
